Transaction ID,Wallet ID,Cryptocurrency,Amount,Transaction Type,Sender Type,Receiver Type,Sender,Receiver,Timestamp
TX631,Wallet74,Monero,18726.74799888353,bridge,legitimate_user,legitimate_user,Sender89,Receiver28,2022-04-13 07:26:37
TX632,Wallet39,Bitcoin,84424.79324413407,tumbler,legitimate_user,legitimate_user,Sender16,Receiver35,2022-09-22 23:47:43
TX633,Wallet49,Monero,32666.002415067625,tumbler,drug_trafficker,drug_trafficker,Sender98,Receiver40,2022-12-01 18:16:05
TX634,Wallet86,Monero,69912.76481153363,bridge,legitimate_user,legitimate_user,Sender53,Receiver9,2022-09-11 20:35:27
TX635,Wallet39,Monero,95294.94004987668,mixer,legitimate_user,legitimate_user,Sender90,Receiver3,2022-06-09 21:48:30
TX636,Wallet57,Monero,29959.24804300518,tumbler,drug_trafficker,legitimate_user,Sender5,Receiver36,2022-08-11 02:18:10
TX637,Wallet28,Bitcoin,14093.887160476637,mixer,legitimate_user,legitimate_user,Sender10,Receiver21,2022-12-28 16:35:05
TX638,Wallet75,USDT,91970.29937669006,direct,legitimate_user,legitimate_user,Sender50,Receiver63,2022-09-22 11:56:54
TX639,Wallet14,Monero,52645.089014077195,direct,drug_trafficker,drug_trafficker,Sender68,Receiver46,2022-09-12 05:54:21
TX640,Wallet43,Bitcoin,64801.668009649125,tumbler,drug_trafficker,legitimate_user,Sender76,Receiver67,2022-11-18 23:31:38
TX641,Wallet95,Bitcoin,78499.75237595735,direct,drug_trafficker,drug_trafficker,Sender29,Receiver75,2022-08-14 00:13:16
TX642,Wallet82,USDT,76648.49203173071,tumbler,drug_trafficker,drug_trafficker,Sender85,Receiver92,2022-08-03 00:19:40
TX643,Wallet79,Monero,30051.41962444282,mixer,legitimate_user,drug_trafficker,Sender72,Receiver36,2022-08-02 21:53:23
TX644,Wallet68,Monero,52489.03960594476,bridge,drug_trafficker,drug_trafficker,Sender72,Receiver27,2022-03-13 06:33:08
TX645,Wallet6,Bitcoin,66871.48701545034,bridge,legitimate_user,legitimate_user,Sender52,Receiver98,2022-11-15 12:35:24
TX646,Wallet10,Bitcoin,10382.079507067936,direct,legitimate_user,legitimate_user,Sender97,Receiver1,2022-12-20 11:51:28
TX647,Wallet58,Monero,36348.528812165896,tumbler,drug_trafficker,drug_trafficker,Sender9,Receiver24,2022-01-07 22:11:44
TX648,Wallet77,Bitcoin,95900.59028636744,direct,drug_trafficker,legitimate_user,Sender20,Receiver31,2022-04-20 03:52:07
TX649,Wallet29,Monero,40336.58263780245,mixer,drug_trafficker,drug_trafficker,Sender83,Receiver55,2022-06-27 23:15:22
TX650,Wallet44,USDT,60006.90672968219,mixer,legitimate_user,drug_trafficker,Sender92,Receiver66,2022-08-19 12:18:55
TX651,Wallet1,Bitcoin,37016.57365005452,tumbler,legitimate_user,drug_trafficker,Sender45,Receiver7,2022-07-13 07:12:20
TX652,Wallet4,Bitcoin,8535.462800416635,tumbler,legitimate_user,drug_trafficker,Sender61,Receiver89,2022-10-02 02:44:21
TX653,Wallet28,Monero,89956.61129666398,direct,legitimate_user,legitimate_user,Sender30,Receiver16,2022-04-20 23:31:54
TX654,Wallet86,Monero,79114.06633795801,direct,legitimate_user,legitimate_user,Sender52,Receiver13,2022-05-11 06:59:50
TX655,Wallet43,USDT,85959.92156428768,direct,drug_trafficker,legitimate_user,Sender42,Receiver89,2022-12-08 01:09:06
TX656,Wallet41,USDT,57802.67278531492,bridge,drug_trafficker,drug_trafficker,Sender27,Receiver15,2022-12-27 15:40:15
TX657,Wallet83,Monero,60348.76002731627,bridge,legitimate_user,legitimate_user,Sender72,Receiver23,2022-01-20 14:02:57
TX658,Wallet21,Monero,7651.489074204932,tumbler,legitimate_user,legitimate_user,Sender50,Receiver30,2022-12-05 04:10:00
TX659,Wallet4,Bitcoin,73286.55577717327,mixer,legitimate_user,drug_trafficker,Sender57,Receiver38,2022-11-10 18:12:43
TX660,Wallet91,Bitcoin,37385.13423549596,bridge,legitimate_user,drug_trafficker,Sender8,Receiver55,2022-09-02 00:57:59
TX661,Wallet95,Bitcoin,37117.154994386525,mixer,drug_trafficker,drug_trafficker,Sender98,Receiver59,2022-04-06 19:07:46
TX662,Wallet50,USDT,83821.12791781646,mixer,legitimate_user,legitimate_user,Sender59,Receiver28,2022-12-28 11:47:53
TX663,Wallet33,Bitcoin,31139.600068056472,direct,drug_trafficker,drug_trafficker,Sender43,Receiver99,2022-07-22 22:54:17
TX664,Wallet42,Monero,90221.51638039509,bridge,drug_trafficker,drug_trafficker,Sender30,Receiver97,2022-12-11 09:21:58
TX665,Wallet93,USDT,23547.25626907857,direct,drug_trafficker,drug_trafficker,Sender18,Receiver49,2022-01-01 20:57:04
TX666,Wallet50,Bitcoin,52677.25493963639,direct,legitimate_user,legitimate_user,Sender39,Receiver69,2022-11-25 11:44:25
TX667,Wallet88,Bitcoin,28262.35516605477,bridge,drug_trafficker,drug_trafficker,Sender12,Receiver91,2022-10-10 06:33:13
TX668,Wallet46,Bitcoin,89039.88720160266,direct,legitimate_user,drug_trafficker,Sender56,Receiver73,2022-03-16 06:59:20
TX669,Wallet47,Monero,49207.91027592194,tumbler,drug_trafficker,legitimate_user,Sender97,Receiver85,2022-09-02 12:33:07
TX670,Wallet15,USDT,98436.11480267684,tumbler,drug_trafficker,drug_trafficker,Sender13,Receiver89,2022-02-15 23:14:17
TX671,Wallet38,USDT,76369.23817061786,bridge,drug_trafficker,drug_trafficker,Sender12,Receiver40,2022-10-21 13:33:50
TX672,Wallet22,USDT,89966.31095849155,tumbler,drug_trafficker,drug_trafficker,Sender12,Receiver93,2022-02-27 10:13:21
TX673,Wallet40,Bitcoin,56918.038167522376,bridge,drug_trafficker,legitimate_user,Sender88,Receiver78,2022-05-19 14:34:18
TX674,Wallet29,Bitcoin,2376.8229819287308,direct,drug_trafficker,drug_trafficker,Sender35,Receiver40,2022-11-20 02:01:23
TX675,Wallet75,Bitcoin,42641.29680350276,tumbler,legitimate_user,drug_trafficker,Sender4,Receiver14,2022-12-03 01:59:27
TX676,Wallet78,USDT,38554.57391264269,mixer,drug_trafficker,legitimate_user,Sender25,Receiver95,2022-06-13 23:08:29
TX677,Wallet75,Monero,40452.793804737776,tumbler,legitimate_user,drug_trafficker,Sender31,Receiver4,2022-09-12 08:00:27
TX678,Wallet67,USDT,63985.46931558311,mixer,drug_trafficker,legitimate_user,Sender19,Receiver50,2022-11-26 08:51:22
TX679,Wallet54,Bitcoin,44525.528836827296,tumbler,drug_trafficker,legitimate_user,Sender12,Receiver33,2022-09-26 12:14:50
TX680,Wallet63,Bitcoin,31946.748251216104,bridge,drug_trafficker,legitimate_user,Sender74,Receiver15,2022-12-05 01:45:56
TX681,Wallet28,Monero,48573.083808979885,bridge,drug_trafficker,drug_trafficker,Sender86,Receiver36,2022-02-08 17:09:25
TX682,Wallet67,Bitcoin,82518.23403578994,tumbler,legitimate_user,legitimate_user,Sender85,Receiver14,2022-06-21 11:30:57
TX683,Wallet38,Bitcoin,51589.33616452308,direct,legitimate_user,legitimate_user,Sender87,Receiver55,2022-08-07 16:52:28
TX684,Wallet88,Bitcoin,84624.93954152218,tumbler,legitimate_user,legitimate_user,Sender27,Receiver80,2022-03-15 14:38:16
TX685,Wallet83,Monero,65473.73857023939,tumbler,legitimate_user,drug_trafficker,Sender31,Receiver50,2022-05-02 11:31:32
TX686,Wallet62,Bitcoin,67206.43642445184,mixer,drug_trafficker,legitimate_user,Sender50,Receiver79,2022-05-28 10:14:54
TX687,Wallet51,Bitcoin,85636.415164758,bridge,legitimate_user,legitimate_user,Sender67,Receiver63,2022-12-10 22:53:56
TX688,Wallet59,Bitcoin,60808.5296295997,bridge,drug_trafficker,drug_trafficker,Sender81,Receiver82,2022-10-26 07:24:10
TX689,Wallet73,Monero,28404.563371761837,bridge,legitimate_user,drug_trafficker,Sender45,Receiver49,2022-06-01 09:17:08
TX690,Wallet76,USDT,78939.3560594769,direct,drug_trafficker,drug_trafficker,Sender20,Receiver39,2022-01-06 15:52:47
TX691,Wallet29,Monero,3963.440827063833,tumbler,drug_trafficker,legitimate_user,Sender33,Receiver72,2022-07-04 01:18:54
TX692,Wallet54,Bitcoin,66499.485733458,direct,drug_trafficker,drug_trafficker,Sender83,Receiver3,2022-04-23 18:46:50
TX693,Wallet7,Bitcoin,46865.45541907659,direct,legitimate_user,legitimate_user,Sender57,Receiver92,2022-10-05 07:39:07
TX694,Wallet15,Bitcoin,93416.17861407466,mixer,drug_trafficker,drug_trafficker,Sender6,Receiver16,2022-06-19 13:20:40
TX695,Wallet50,Bitcoin,6798.300925261286,tumbler,drug_trafficker,drug_trafficker,Sender31,Receiver34,2022-11-20 08:08:27
TX696,Wallet38,Bitcoin,69572.38810543636,direct,drug_trafficker,legitimate_user,Sender80,Receiver9,2022-11-17 05:40:00
TX697,Wallet17,USDT,62788.286459948686,mixer,legitimate_user,drug_trafficker,Sender8,Receiver30,2022-08-09 16:39:15
TX698,Wallet82,Monero,72105.27496925186,tumbler,drug_trafficker,legitimate_user,Sender80,Receiver20,2022-11-14 03:41:46
TX699,Wallet28,USDT,3598.045775274507,tumbler,drug_trafficker,legitimate_user,Sender69,Receiver20,2022-10-05 17:41:16
TX700,Wallet49,USDT,68679.4738744372,direct,legitimate_user,drug_trafficker,Sender19,Receiver96,2022-01-07 20:46:20
TX701,Wallet79,USDT,91482.36824567069,bridge,drug_trafficker,drug_trafficker,Sender64,Receiver48,2022-01-24 13:21:59
TX702,Wallet89,Monero,28503.20874373043,bridge,legitimate_user,drug_trafficker,Sender73,Receiver28,2022-01-25 07:42:28
TX703,Wallet31,Monero,21556.673018368056,bridge,legitimate_user,legitimate_user,Sender1,Receiver35,2022-12-19 00:38:31
TX704,Wallet88,Monero,79799.6035371945,tumbler,legitimate_user,drug_trafficker,Sender4,Receiver76,2022-10-12 13:55:37
TX705,Wallet21,USDT,92427.20514639362,mixer,legitimate_user,legitimate_user,Sender4,Receiver20,2022-04-23 02:10:54
TX706,Wallet7,Bitcoin,10330.937098350627,direct,legitimate_user,drug_trafficker,Sender51,Receiver23,2022-04-16 22:46:10
TX707,Wallet19,Monero,10063.029771487678,tumbler,legitimate_user,drug_trafficker,Sender41,Receiver45,2022-06-10 01:59:30
TX708,Wallet16,Monero,45833.603642647824,bridge,drug_trafficker,drug_trafficker,Sender63,Receiver97,2022-03-13 15:21:25
TX709,Wallet50,Bitcoin,99319.64809564648,mixer,legitimate_user,drug_trafficker,Sender4,Receiver84,2022-07-02 20:22:34
TX710,Wallet62,Monero,63247.42072910567,mixer,legitimate_user,legitimate_user,Sender34,Receiver1,2022-08-18 04:23:58
TX711,Wallet2,Bitcoin,34978.44583427923,bridge,drug_trafficker,legitimate_user,Sender57,Receiver22,2022-11-06 08:08:28
TX712,Wallet15,USDT,56159.65379567018,direct,legitimate_user,drug_trafficker,Sender7,Receiver16,2022-10-05 15:28:25
TX713,Wallet67,Monero,39893.47830327475,bridge,drug_trafficker,drug_trafficker,Sender9,Receiver23,2022-10-10 15:31:50
TX714,Wallet46,Monero,55141.76094199008,bridge,drug_trafficker,legitimate_user,Sender11,Receiver85,2022-06-16 05:46:26
TX715,Wallet46,USDT,51605.19837135832,bridge,drug_trafficker,legitimate_user,Sender49,Receiver72,2022-02-07 18:34:37
TX716,Wallet18,Monero,42886.91642267634,tumbler,drug_trafficker,drug_trafficker,Sender23,Receiver18,2022-09-18 00:59:48
TX717,Wallet29,Bitcoin,89661.52572119533,tumbler,legitimate_user,drug_trafficker,Sender22,Receiver23,2022-12-05 22:39:12
TX718,Wallet21,USDT,35964.89450535434,tumbler,legitimate_user,drug_trafficker,Sender98,Receiver6,2022-11-04 08:25:47
TX719,Wallet8,Monero,91488.78259271235,tumbler,drug_trafficker,drug_trafficker,Sender55,Receiver23,2022-06-14 02:15:52
TX720,Wallet46,Bitcoin,57669.35293591871,tumbler,drug_trafficker,legitimate_user,Sender83,Receiver10,2022-06-03 23:07:30
TX721,Wallet10,Monero,45891.10608803714,bridge,legitimate_user,legitimate_user,Sender87,Receiver18,2022-02-10 09:23:13
TX722,Wallet91,Monero,26329.02708487958,direct,drug_trafficker,drug_trafficker,Sender73,Receiver3,2022-12-06 14:33:04
TX723,Wallet66,Bitcoin,39793.75656983044,tumbler,drug_trafficker,drug_trafficker,Sender5,Receiver27,2022-05-15 09:07:28
TX724,Wallet58,Monero,99755.59807273748,tumbler,drug_trafficker,drug_trafficker,Sender96,Receiver83,2022-02-07 20:28:17
TX725,Wallet54,USDT,86954.98321003471,bridge,drug_trafficker,legitimate_user,Sender32,Receiver66,2022-09-01 18:40:30
TX726,Wallet96,Bitcoin,31028.56678966571,direct,drug_trafficker,legitimate_user,Sender8,Receiver72,2022-11-21 01:55:18
TX727,Wallet28,Bitcoin,73070.34010182809,tumbler,drug_trafficker,legitimate_user,Sender35,Receiver27,2022-04-17 23:08:42
TX728,Wallet7,Monero,92655.72729734973,bridge,legitimate_user,legitimate_user,Sender53,Receiver91,2022-05-16 18:03:28
TX729,Wallet64,Monero,11798.99564503544,mixer,legitimate_user,legitimate_user,Sender50,Receiver74,2022-01-16 22:32:35
TX730,Wallet61,Monero,37158.05440314796,bridge,drug_trafficker,legitimate_user,Sender83,Receiver45,2022-11-20 08:49:48
TX731,Wallet23,Monero,61226.57369019579,tumbler,drug_trafficker,legitimate_user,Sender42,Receiver65,2022-12-12 08:23:56
TX732,Wallet57,Bitcoin,38257.63580749821,tumbler,legitimate_user,drug_trafficker,Sender22,Receiver77,2022-12-10 11:33:45
TX733,Wallet89,USDT,27375.604363434988,bridge,drug_trafficker,legitimate_user,Sender67,Receiver43,2022-06-20 17:06:20
TX734,Wallet39,USDT,39203.093446318155,tumbler,drug_trafficker,drug_trafficker,Sender48,Receiver83,2022-12-12 21:08:23
TX735,Wallet21,USDT,14173.728224520839,direct,drug_trafficker,legitimate_user,Sender7,Receiver81,2022-08-05 22:46:05
TX736,Wallet73,Bitcoin,73027.3586369302,tumbler,legitimate_user,legitimate_user,Sender13,Receiver2,2022-08-09 14:36:48
TX737,Wallet89,Bitcoin,77102.37086700262,tumbler,legitimate_user,legitimate_user,Sender3,Receiver43,2022-12-16 04:31:46
TX738,Wallet67,USDT,24010.158165328055,mixer,legitimate_user,legitimate_user,Sender77,Receiver18,2022-06-08 11:26:22
TX739,Wallet92,Bitcoin,50883.44326096982,mixer,legitimate_user,legitimate_user,Sender55,Receiver8,2022-07-08 08:20:49
TX740,Wallet51,Monero,53123.61638690651,direct,drug_trafficker,legitimate_user,Sender79,Receiver20,2022-03-19 06:01:31
TX741,Wallet9,Bitcoin,75409.7276082455,tumbler,drug_trafficker,drug_trafficker,Sender4,Receiver64,2022-12-10 21:47:58
TX742,Wallet99,USDT,11720.88326582661,mixer,legitimate_user,drug_trafficker,Sender77,Receiver18,2022-12-10 20:25:43
TX743,Wallet56,Monero,61789.37315917946,direct,drug_trafficker,legitimate_user,Sender14,Receiver9,2022-11-20 15:51:57
TX744,Wallet55,Bitcoin,73130.6587885365,bridge,drug_trafficker,drug_trafficker,Sender20,Receiver48,2022-03-03 09:43:18
TX745,Wallet6,Monero,10506.573821468826,bridge,drug_trafficker,legitimate_user,Sender43,Receiver79,2022-11-08 22:55:15
TX746,Wallet80,Bitcoin,53889.979988012936,bridge,drug_trafficker,legitimate_user,Sender60,Receiver7,2022-03-26 14:01:55
TX747,Wallet73,Bitcoin,57625.36680638195,bridge,drug_trafficker,drug_trafficker,Sender93,Receiver43,2022-12-11 19:34:05
TX748,Wallet1,USDT,7094.396061804478,tumbler,legitimate_user,legitimate_user,Sender77,Receiver2,2022-08-08 02:44:31
TX749,Wallet57,Monero,25720.97234132234,tumbler,legitimate_user,legitimate_user,Sender88,Receiver49,2022-02-04 18:32:00
TX750,Wallet73,USDT,12162.316809967546,direct,drug_trafficker,drug_trafficker,Sender26,Receiver71,2022-03-24 05:10:35
TX751,Wallet65,USDT,596.4994610564379,direct,legitimate_user,legitimate_user,Sender82,Receiver63,2022-08-17 20:56:35
TX752,Wallet89,USDT,28467.28427416363,direct,legitimate_user,legitimate_user,Sender21,Receiver85,2022-03-20 10:07:42
TX753,Wallet96,Monero,46093.38139091046,bridge,legitimate_user,legitimate_user,Sender95,Receiver34,2022-12-09 03:06:08
TX754,Wallet35,Monero,90379.22497600666,direct,drug_trafficker,drug_trafficker,Sender25,Receiver62,2022-10-10 20:30:43
TX755,Wallet8,USDT,1689.1089059697113,direct,drug_trafficker,drug_trafficker,Sender55,Receiver31,2022-05-09 16:20:47
TX756,Wallet71,USDT,6302.591832551135,direct,drug_trafficker,legitimate_user,Sender85,Receiver80,2022-09-12 15:57:42
TX757,Wallet44,Monero,36033.36562680463,direct,drug_trafficker,drug_trafficker,Sender3,Receiver76,2022-07-02 23:53:41
TX758,Wallet64,Monero,72395.04711409585,direct,legitimate_user,drug_trafficker,Sender88,Receiver76,2022-05-22 11:50:06
TX759,Wallet89,Monero,57740.662840193974,mixer,drug_trafficker,drug_trafficker,Sender38,Receiver76,2022-04-05 15:53:50
TX760,Wallet40,Monero,83259.61700858433,bridge,drug_trafficker,drug_trafficker,Sender4,Receiver81,2022-09-10 22:23:52
TX761,Wallet27,Bitcoin,97626.42966555506,bridge,drug_trafficker,drug_trafficker,Sender26,Receiver69,2022-01-13 18:00:44
TX762,Wallet55,Bitcoin,36768.326367336245,tumbler,legitimate_user,drug_trafficker,Sender22,Receiver39,2022-08-24 04:32:43
TX763,Wallet29,USDT,66076.90026076311,tumbler,drug_trafficker,legitimate_user,Sender68,Receiver40,2022-04-25 03:25:36
TX764,Wallet89,USDT,87800.90413149145,mixer,legitimate_user,legitimate_user,Sender24,Receiver75,2022-06-06 06:30:38
TX765,Wallet73,Monero,48601.58348346192,mixer,drug_trafficker,drug_trafficker,Sender10,Receiver96,2022-06-18 18:34:08
TX766,Wallet76,Monero,66419.24706294698,bridge,legitimate_user,legitimate_user,Sender82,Receiver70,2022-12-03 08:25:11
TX767,Wallet13,Monero,11922.80497004091,tumbler,drug_trafficker,legitimate_user,Sender54,Receiver20,2022-12-20 09:49:36
TX768,Wallet22,USDT,9357.174236243975,mixer,legitimate_user,legitimate_user,Sender39,Receiver78,2022-10-21 01:48:46
TX769,Wallet34,Monero,52319.06941435115,tumbler,drug_trafficker,legitimate_user,Sender26,Receiver42,2022-07-02 03:00:35
TX770,Wallet62,USDT,66344.66695405834,bridge,drug_trafficker,drug_trafficker,Sender93,Receiver78,2022-06-19 13:06:30
TX771,Wallet87,USDT,22548.901940955773,mixer,drug_trafficker,drug_trafficker,Sender77,Receiver44,2022-07-09 11:03:17
TX772,Wallet32,USDT,43445.6466236525,tumbler,drug_trafficker,drug_trafficker,Sender56,Receiver6,2022-12-04 17:49:48
TX773,Wallet52,USDT,44475.49115610007,direct,drug_trafficker,legitimate_user,Sender29,Receiver16,2022-05-05 12:31:01
TX774,Wallet49,Monero,24725.30418363654,direct,legitimate_user,drug_trafficker,Sender84,Receiver35,2022-09-24 22:25:41
TX775,Wallet48,Monero,2129.8667796195177,mixer,drug_trafficker,drug_trafficker,Sender26,Receiver58,2022-09-18 18:37:30
TX776,Wallet60,Monero,85131.51261590887,tumbler,drug_trafficker,drug_trafficker,Sender61,Receiver82,2022-08-06 06:43:14
TX777,Wallet88,USDT,74325.052141883,direct,drug_trafficker,legitimate_user,Sender30,Receiver80,2022-09-10 18:31:08
TX778,Wallet48,USDT,19218.136454615727,tumbler,drug_trafficker,drug_trafficker,Sender37,Receiver47,2022-07-14 17:15:48
TX779,Wallet90,USDT,89137.93672936986,mixer,legitimate_user,legitimate_user,Sender94,Receiver31,2022-11-07 03:56:56
TX780,Wallet28,USDT,39597.45990673435,tumbler,legitimate_user,drug_trafficker,Sender11,Receiver45,2022-08-11 17:39:56
TX781,Wallet27,USDT,65114.364592418744,mixer,drug_trafficker,drug_trafficker,Sender24,Receiver34,2022-09-05 16:19:46
TX782,Wallet9,USDT,85618.99330072029,bridge,drug_trafficker,drug_trafficker,Sender52,Receiver61,2022-06-24 11:50:22
TX783,Wallet41,Bitcoin,3309.0429600383145,direct,legitimate_user,legitimate_user,Sender57,Receiver74,2022-04-11 22:28:24
TX784,Wallet5,Bitcoin,83731.33282793663,tumbler,drug_trafficker,legitimate_user,Sender53,Receiver15,2022-05-24 14:03:57
TX785,Wallet7,Monero,34151.5813830038,direct,drug_trafficker,legitimate_user,Sender89,Receiver73,2022-11-23 08:18:56
TX786,Wallet28,Bitcoin,18185.854210593196,bridge,legitimate_user,legitimate_user,Sender51,Receiver96,2022-12-10 08:47:01
TX787,Wallet55,Bitcoin,95646.81980365298,tumbler,drug_trafficker,drug_trafficker,Sender60,Receiver52,2022-10-20 03:57:00
TX788,Wallet36,USDT,12406.510844834986,mixer,legitimate_user,legitimate_user,Sender56,Receiver94,2022-05-23 18:59:00
TX789,Wallet48,Monero,893.67681858979,direct,legitimate_user,drug_trafficker,Sender22,Receiver47,2022-03-13 15:29:58
TX790,Wallet8,Monero,98745.58527010816,mixer,legitimate_user,legitimate_user,Sender83,Receiver69,2022-02-07 01:22:44
TX791,Wallet88,Monero,7902.188416160048,direct,drug_trafficker,legitimate_user,Sender68,Receiver6,2022-11-07 22:41:54
TX792,Wallet75,USDT,93347.30344385304,tumbler,drug_trafficker,drug_trafficker,Sender32,Receiver95,2022-01-10 04:42:01
TX793,Wallet99,Monero,32083.69074576665,mixer,legitimate_user,legitimate_user,Sender84,Receiver10,2022-03-23 06:41:59
TX794,Wallet29,Bitcoin,89081.22541853812,bridge,legitimate_user,drug_trafficker,Sender9,Receiver74,2022-05-25 01:31:15
TX795,Wallet8,USDT,59360.35811442312,mixer,drug_trafficker,drug_trafficker,Sender13,Receiver54,2022-02-11 08:27:30
TX796,Wallet67,Monero,68601.59717777149,tumbler,drug_trafficker,drug_trafficker,Sender6,Receiver44,2022-04-07 06:55:58
TX797,Wallet15,Monero,13591.860550875059,mixer,drug_trafficker,drug_trafficker,Sender83,Receiver36,2022-09-27 10:32:51
TX798,Wallet57,Monero,39230.71200506369,direct,drug_trafficker,legitimate_user,Sender88,Receiver92,2022-07-27 23:45:57
TX799,Wallet33,Bitcoin,31328.729773286967,mixer,legitimate_user,drug_trafficker,Sender48,Receiver31,2022-09-02 14:12:33
TX800,Wallet37,Monero,99694.61959907007,mixer,drug_trafficker,legitimate_user,Sender40,Receiver42,2022-10-12 17:33:58
TX801,Wallet53,USDT,4095.6838128941654,bridge,legitimate_user,drug_trafficker,Sender52,Receiver52,2022-03-27 11:53:04
TX802,Wallet90,Bitcoin,16940.15036512597,mixer,drug_trafficker,drug_trafficker,Sender76,Receiver29,2022-06-19 08:05:05
TX803,Wallet65,Bitcoin,87024.52578328982,direct,legitimate_user,drug_trafficker,Sender14,Receiver25,2022-11-19 09:12:27
TX804,Wallet55,Monero,21468.494167343437,mixer,legitimate_user,legitimate_user,Sender18,Receiver85,2022-08-10 07:14:21
TX805,Wallet50,Monero,75322.5864238108,tumbler,legitimate_user,drug_trafficker,Sender16,Receiver98,2022-06-18 14:03:32
TX806,Wallet69,Bitcoin,4302.43183966925,bridge,drug_trafficker,legitimate_user,Sender13,Receiver24,2022-06-14 12:22:55
TX807,Wallet87,Monero,49810.301627879584,direct,drug_trafficker,legitimate_user,Sender12,Receiver14,2022-01-16 16:40:59
TX808,Wallet91,USDT,3968.6609990588217,tumbler,drug_trafficker,legitimate_user,Sender34,Receiver10,2022-04-03 05:23:42
TX809,Wallet67,Monero,91231.62699742556,tumbler,drug_trafficker,legitimate_user,Sender59,Receiver96,2022-05-15 23:45:41
TX810,Wallet68,Monero,97933.4398133841,direct,drug_trafficker,drug_trafficker,Sender34,Receiver51,2022-01-28 09:28:14
TX811,Wallet75,USDT,21023.707771020978,tumbler,drug_trafficker,drug_trafficker,Sender71,Receiver86,2022-02-25 17:55:15
TX812,Wallet25,Monero,36215.93622005873,mixer,legitimate_user,drug_trafficker,Sender32,Receiver58,2022-08-19 06:54:52
TX813,Wallet99,Bitcoin,58929.790794573026,mixer,legitimate_user,drug_trafficker,Sender6,Receiver26,2022-04-07 20:10:01
TX814,Wallet22,USDT,25653.4092436516,mixer,legitimate_user,legitimate_user,Sender69,Receiver1,2022-05-06 09:17:15
TX815,Wallet40,Bitcoin,6405.225107058743,direct,drug_trafficker,drug_trafficker,Sender44,Receiver18,2022-06-21 09:31:07
TX816,Wallet87,Monero,76383.49764718603,direct,drug_trafficker,legitimate_user,Sender46,Receiver11,2022-07-12 19:41:06
TX817,Wallet48,USDT,1978.95288541202,tumbler,drug_trafficker,legitimate_user,Sender6,Receiver8,2022-12-05 16:19:39
TX818,Wallet69,USDT,6458.116768524671,tumbler,legitimate_user,legitimate_user,Sender53,Receiver3,2022-11-24 05:12:44
TX819,Wallet97,USDT,17701.673339065335,tumbler,legitimate_user,legitimate_user,Sender43,Receiver79,2022-06-22 01:22:44
TX820,Wallet29,Monero,42220.92492348714,direct,legitimate_user,drug_trafficker,Sender47,Receiver86,2022-03-15 06:01:54
TX821,Wallet32,Bitcoin,59286.403339646924,mixer,drug_trafficker,drug_trafficker,Sender42,Receiver79,2022-02-02 03:12:56
TX822,Wallet70,USDT,37009.6420649147,mixer,legitimate_user,legitimate_user,Sender58,Receiver9,2022-06-09 02:45:05
TX823,Wallet19,USDT,71006.2835668458,direct,legitimate_user,drug_trafficker,Sender42,Receiver77,2022-03-09 19:07:57
TX824,Wallet80,Monero,67614.31183904514,direct,drug_trafficker,drug_trafficker,Sender25,Receiver70,2022-12-14 00:07:58
TX825,Wallet95,Monero,12562.04697147726,tumbler,legitimate_user,drug_trafficker,Sender29,Receiver62,2022-07-05 22:01:48
TX826,Wallet66,Monero,58033.87405761581,tumbler,drug_trafficker,drug_trafficker,Sender35,Receiver52,2022-06-06 17:05:04
TX827,Wallet20,Bitcoin,57169.34091765,bridge,drug_trafficker,legitimate_user,Sender11,Receiver3,2022-03-04 16:45:38
TX828,Wallet60,Monero,46181.66598440555,tumbler,legitimate_user,drug_trafficker,Sender49,Receiver71,2022-03-22 01:19:26
TX829,Wallet72,USDT,9578.836763590565,tumbler,drug_trafficker,legitimate_user,Sender96,Receiver7,2022-05-03 07:11:27
TX830,Wallet56,USDT,77741.35824380605,mixer,legitimate_user,legitimate_user,Sender43,Receiver56,2022-06-28 08:49:13
TX831,Wallet67,Bitcoin,44196.95295165386,direct,legitimate_user,legitimate_user,Sender79,Receiver19,2022-06-02 09:17:08
TX832,Wallet26,USDT,15628.718422416518,mixer,legitimate_user,drug_trafficker,Sender99,Receiver29,2022-11-10 13:36:28
TX833,Wallet14,Monero,13383.661468684326,mixer,drug_trafficker,drug_trafficker,Sender27,Receiver50,2022-04-02 01:26:50
TX834,Wallet78,USDT,99983.8474689341,bridge,drug_trafficker,legitimate_user,Sender46,Receiver18,2022-11-26 16:06:57
TX835,Wallet1,USDT,87413.63332272843,bridge,legitimate_user,drug_trafficker,Sender49,Receiver68,2022-01-08 04:39:06
TX836,Wallet48,USDT,67995.75454766955,tumbler,legitimate_user,drug_trafficker,Sender14,Receiver68,2022-08-20 17:40:09
TX837,Wallet77,Bitcoin,80372.59163175749,tumbler,drug_trafficker,drug_trafficker,Sender64,Receiver37,2022-09-24 19:19:55
TX838,Wallet68,Bitcoin,16459.347927399875,direct,drug_trafficker,drug_trafficker,Sender76,Receiver83,2022-04-25 17:50:20
TX839,Wallet7,Monero,56916.407050394395,bridge,legitimate_user,legitimate_user,Sender84,Receiver40,2022-06-20 14:55:40
TX840,Wallet43,Monero,79415.36988568727,direct,drug_trafficker,legitimate_user,Sender44,Receiver56,2022-12-11 00:17:58
